STATION;NAME;LATITUDE;LONGITUDE;ELEVATION;DATE;PRCP;TAVG;TMAX;TMIN
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1981-01;0;20.65;28.7;12.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1981-02;3.8;21.2;29.7;12.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1981-03;6.9;19.2;27.2;11.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1981-04;0.7;16.55;23.9;9.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1981-05;183;13.6;18.1;9.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1981-06;20;9.95;15.9;4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1981-07;30;9.65;15.5;3.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1981-08;11;12.2;18.5;5.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1981-09;14.5;13.35;21.2;5.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1981-10;11.5;14.55;21.6;7.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1981-11;0.5;17.65;25.8;9.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1981-12;0;20.2;29.7;10.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1982-01;0;21.1;29.8;12.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1982-02;0;20.25;28.8;11.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1982-03;14.6;19.35;27.9;10.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1982-04;0.8;15.7;22.9;8.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1982-05;111;12.25;18.2;6.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1982-06;275.5;10.4;13.7;7.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1982-07;102.9;10.5;14.3;6.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1982-08;64.8;11.85;17.4;6.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1982-09;39.5;13.45;18.3;8.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1982-10;14.3;15.2;22.2;8.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1982-11;0;17.1;24.6;9.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1982-12;0;21.15;29.1;13.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1983-01;9.4;21.9;29.4;14.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1983-02;0.6;21.85;30.4;13.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1983-03;0;19.15;27.3;11
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1983-04;24.5;16.5;24.1;8.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1983-05;57.5;11.6;17.8;5.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1983-06;103;8;13.1;2.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1983-07;89.8;8.5;14.3;2.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1983-08;44.5;10.55;16.4;4.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1983-09;34.9;11.4;17.9;4.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1983-10;0.6;16.55;24.5;8.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1983-11;0.3;18.95;26.9;11
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1983-12;0;20.9;29;12.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1984-01;0;22;30.5;13.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1984-02;0;20.25;29;11.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1984-03;2;18.85;26.2;11.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1984-04;1.4;16.25;25.2;7.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1984-05;65.5;10.25;15.9;4.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1984-06;40.5;8.6;12.8;4.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1984-07;245.9;9.75;14.9;4.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1984-08;48.6;10.25;16.4;4.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1984-09;24.4;13.6;19.4;7.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1984-10;20.9;15.95;22.8;9.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1984-11;6.3;16.5;23.5;9.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1984-12;0;19.85;27.9;11.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1985-01;0.2;20.9;28.8;13
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1985-02;0;20.95;29.7;12.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1985-03;27.2;18.6;26.3;10.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1985-04;0.2;14.65;22.1;7.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1985-05;37.4;12.65;19.5;5.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1985-06;19.7;11.8;17.8;5.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1985-07;67.6;9.35;14.5;4.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1985-08;7.7;10.15;17.1;3.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1985-09;6.5;13.6;19.8;7.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1985-10;19.7;15.35;21.8;8.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1985-11;0;18.2;25.9;10.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1985-12;0;20.1;28.6;11.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1986-01;0;21.25;29.9;12.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1986-02;0;20.95;29;12.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1986-03;0;18.85;27.5;10.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1986-04;26.1;15;22.3;7.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1986-05;90;13.5;19.3;7.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1986-06;108.3;10.2;14.2;6.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1986-07;0.6;11.05;18;4.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1986-08;53.9;11.4;16.1;6.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1986-09;3.1;13;19.2;6.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1986-10;3.4;16.9;23.3;10.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1986-11;25.9;17.25;24.3;10.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1986-12;0;21.7;30.3;13.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1987-01;0;21.85;30.4;13.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1987-02;0.2;22;30.3;13.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1987-03;0.1;20.1;27.7;12.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1987-04;10.5;16.05;23.6;8.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1987-05;46.4;11.3;16.5;6.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1987-06;36.7;11.35;18;4.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1987-07;355.8;9.5;14.3;4.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1987-08;182.3;10.45;15.5;5.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1987-09;16.2;12.65;18.4;6.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1987-10;64.8;15.85;22;9.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1987-11;0;19.3;26.9;11.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1987-12;0;20.55;29;12.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1988-01;0;20.65;29.2;12.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1988-02;0;21.35;29.5;13.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1988-03;6;19.15;27.2;11.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1988-04;0;16;23.9;8.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1988-05;5;11.45;18.6;4.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1988-06;12;9.75;16.4;3.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1988-07;33.1;9.1;15.2;3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1988-08;52.7;10.55;16.9;4.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1988-09;10.2;11.9;19.1;4.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1988-10;0;16;24.6;7.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1988-11;16.6;18.9;27.8;10
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1988-12;4;20.65;29.4;11.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1989-01;0;22.25;30.8;13.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1989-02;0;22.2;30.9;13.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1989-03;0;18.75;27.2;10.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1989-04;38.2;16.05;23.6;8.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1989-05;25;11.85;17.8;5.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1989-06;17.7;10.5;16.7;4.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1989-07;95.1;9.65;16;3.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1989-08;108.7;11.05;16.4;5.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1989-09;15.5;12.4;18.6;6.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1989-10;1.9;15.55;23.3;7.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1989-11;0.4;18.75;27.1;10.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1989-12;0;20.8;29.4;12.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1990-01;0;21.75;30.9;12.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1990-02;0;20.35;28.5;12.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1990-03;11.9;18.45;27;9.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1990-04;1.1;15.55;22.1;9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1990-05;6.4;12;19.1;4.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1990-06;1.6;11.25;18.6;3.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1990-07;75.1;9.05;15.9;2.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1990-08;70.3;12.25;18.8;5.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1990-09;23.4;12.95;19.2;6.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1990-10;15.7;14.8;21.6;8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1990-11;0;17.9;26.3;9.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1990-12;0.3;20.1;28.4;11.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1991-01;0;21.05;30;12.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1991-02;0;21.2;30.2;12.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1991-03;0;18.65;26.6;10.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1991-04;1.9;15.7;22.5;8.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1991-05;72.2;13.8;19.3;8.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1991-06;112.6;10.75;16.3;5.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1991-07;94.7;9.3;14.4;4.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1991-08;3.2;9.65;16;3.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1991-09;52.5;14;20.3;7.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1991-10;13.7;14.8;22.4;7.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1991-11;0;17.8;25;10.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1991-12;28.8;19.1;26.2;12
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1992-01;0;21.65;29.7;13.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1992-02;0.5;20.15;28.1;12.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1992-03;13.2;19.4;26.7;12.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1992-04;41;14.95;21;8.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1992-05;129.5;11.75;16.2;7.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1992-06;170.3;8.7;12.8;4.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1992-07;23.3;8.1;13.1;3.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1992-08;57.7;11.2;17.5;4.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1992-09;20.7;12.9;19.5;6.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1992-10;0;15.95;23.7;8.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1992-11;7.8;17.75;25;10.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1992-12;0;19.95;28.3;11.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1993-01;0;22.1;30.4;13.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1993-02;0;21.6;29.8;13.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1993-03;0;20.2;28.7;11.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1993-04;101.7;15.7;21.8;9.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1993-05;80.2;11.2;16.3;6.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1993-06;34.7;11.2;16.1;6.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1993-07;52.2;8.5;14.6;2.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1993-08;30.7;11.3;18.5;4.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1993-09;7.1;12.35;19.2;5.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1993-10;7.6;15.4;22.3;8.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1993-11;2.3;17.55;26;9.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1993-12;0.2;20.2;28.8;11.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1994-01;0;21.2;29.6;12.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1994-02;0;20.35;29.1;11.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1994-03;0;19.15;27;11.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1994-04;19.3;16.6;23.5;9.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1994-05;44.5;12.65;19;6.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1994-06;44.5;10.85;15.8;5.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1994-07;82.7;9.4;14.6;4.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1994-08;16.5;10.2;16.8;3.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1994-09;17.6;14.65;21;8.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1994-10;3.5;15.5;22.5;8.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1994-11;0;18.75;26.9;10.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1994-12;7.4;21.05;29.4;12.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1995-01;0.6;21.7;30.2;13.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1995-02;0;20.35;28.5;12.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1995-03;0;19;27.4;10.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1995-04;18.7;16.55;24;9.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1995-05;8.6;14.4;21.9;6.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1995-06;47.2;11.7;16.8;6.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1995-07;54.8;8.55;13.6;3.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1995-08;22.3;9.85;16.2;3.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1995-09;19.6;13.55;19.9;7.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1995-10;0.6;15.65;23.6;7.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1995-11;0.1;18;25.8;10.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1995-12;0;20.8;28.9;12.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1996-01;1.8;20.6;29.1;12.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1996-02;0;21;30;12
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1996-03;0;19.5;27.7;11.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1996-04;54;14.2;21.1;7.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1996-05;14.7;12.15;19.1;5.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1996-06;31.7;9.85;16.3;3.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1996-07;25.2;11.25;18;4.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1996-08;29.8;11.25;17.3;5.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1996-09;2.2;13.4;21;5.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1996-10;3.7;15.7;23.1;8.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1996-11;0;19.2;28;10.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1996-12;0.9;20.3;29;11.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1997-01;0;22.2;30.9;13.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1997-02;0;21.4;30.7;12.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1997-03;13.5;19.95;27.5;12.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1997-04;0.5;17.65;25.5;9.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1997-05;126.1;13.7;19.5;7.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1997-06;259;10.25;14.4;6.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1997-07;60.2;10.7;16.3;5.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1997-08;98.9;12.55;18.9;6.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1997-09;85.5;13.85;19.3;8.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1997-10;60.1;14.6;20.5;8.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1997-11;3.6;18.05;25.2;10.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1997-12;1.9;19.95;27.5;12.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1998-01;0;22.45;31.1;13.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1998-02;4.3;20.6;27.8;13.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1998-03;0;19;26.2;11.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1998-04;32.7;15.4;20.6;10.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1998-05;13.8;13.45;19.7;7.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1998-06;22.6;11;16.7;5.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1998-07;0.2;9.7;15.8;3.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1998-08;0.6;11.1;18.1;4.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1998-09;15.1;12.9;19.5;6.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1998-10;0;17.55;26.2;8.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1998-11;0;18.3;27.2;9.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1998-12;0;21.35;30.2;12.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1999-01;0;21.05;29;13.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1999-02;0.1;21.65;30;13.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1999-03;19.7;18.5;26.3;10.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1999-04;12.9;15.7;23.2;8.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1999-05;0.9;13.1;19.4;6.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1999-06;31.2;10.65;15.6;5.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1999-07;43.4;8.9;15.3;2.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1999-08;109.9;11;16.3;5.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1999-09;100.1;12.4;17.6;7.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1999-10;23.6;15.3;21;9.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1999-11;0;18.2;26;10.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;1999-12;1.4;20.2;28.4;12
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2000-01;0;21.5;30.1;12.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2000-02;14.7;20.4;28;12.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2000-03;0;18.95;27.4;10.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2000-04;17.6;15.55;22.1;9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2000-05;20;11.95;17.6;6.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2000-06;261.5;10;14.2;5.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2000-07;28.5;9.8;16.4;3.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2000-08;0.5;11.6;17.8;5.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2000-09;116.5;12.65;18.3;7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2000-10;13.6;16;23;9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2000-11;1;18.45;26.2;10.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2000-12;0;21.35;29.5;13.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2001-01;9.9;21.35;29.6;13.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2001-02;0;22.35;30.6;14.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2001-03;0;19.8;27.7;11.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2001-04;16.1;15.6;22.1;9.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2001-05;32.2;11.9;17.1;6.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2001-06;0.3;10.05;16.5;3.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2001-07;186.6;10.55;14.8;6.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2001-08;50.2;11.6;16.9;6.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2001-09;15.8;12.1;17.6;6.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2001-10;0.7;16.55;23.1;10
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2001-11;0;17.9;25.4;10.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2001-12;0;21.9;30;13.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2002-01;0;22;30.3;13.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2002-02;0;21.4;29.5;13.3
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2002-03;1.7;20.05;27.9;12.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2002-04;13.6;15.2;21.8;8.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2002-05;137.9;13;18.8;7.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2002-06;247.5;8.95;14.2;3.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2002-07;92.3;10.05;16.4;3.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2002-08;74.2;11.55;16.6;6.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2002-09;28.3;13.7;19.8;7.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2002-10;4;15.55;22.1;9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2002-11;0;17.75;25.5;10
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2002-12;1.3;20;27.6;12.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2003-01;5;22.3;30.4;14.2
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2003-02;0;21.25;30;12.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2003-03;0.2;19.65;27.3;12
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2003-04;0;15.85;23.3;8.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2003-05;79.7;12.2;19.3;5.1
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2003-06;31.5;12.2;17;7.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2003-07;73.4;9.55;15.6;3.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2003-08;6.9;11.6;18.2;5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2003-09;14.5;14.2;20.8;7.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2003-10;0;17.4;25.4;9.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2003-11;13.7;19.4;27.4;11.4
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2003-12;0;20;28.5;11.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2004-01;0;22.1;30.4;13.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2004-02;0;21.05;29.3;12.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2004-03;18.7;20.2;27.9;12.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2004-04;39.2;15.65;21.6;9.7
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2004-05;16.4;11.5;18.2;4.8
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2004-06;44.7;10.45;16.3;4.6
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2004-07;95.2;10.05;15.6;4.5
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2004-08;55.9;11;17.1;4.9
SPE00120296;SANTIAGO;-33.444999;-70.682777;534;2004-09;23.7;14;20.9;7.1
